id,date,star,text
105,2019/05/18,4,"""菜煮得好吃可口，食材新鮮"""
106,2019/05/18,5,"""好吃、新鮮"""
107,2019/05/18,3,""" 好吃，，"""
108,2019/05/18,5,"""很棒,新鮮價簾,實惠,用餐好所在,讃!"""
109,2019/05/18,4,"""上菜慢了點，其餘的還不錯"""
110,2019/05/18,4,"""雞肉果然粉油粉香粉好吃 其他的菜色也有水準 口味偏重 適合配飯喝酒"""
111,2019/05/18,4,"""服務親切料理好吃"""
112,2019/05/18,3,""" 好吃，，"""
113,2019/05/18,3,"""菜又鹹又油一點都不好吃。 原本看了其他評論跑來試吃結果 大失所望。 鹹魚雞粒煲的雞肉味道很奇怪不新鮮。玉米雞普通。鹹蛋透抽油得要命也不香，煎魚不酥又油。品質不如一般熱炒店。"""
114,2019/06/18,4,"""平價又新鮮的海鮮料理"""
115,2019/06/18,5,"""點的每道菜都很棒，還會再去的"""
116,2019/06/18,4,""" 適合與美味佳餚一起喝啤酒，，"""
117,2019/06/18,2,"""還好而已"""
118,2019/07/18,3,"""整體還行"""
119,2019/07/18,5,"""好吃😋，西魯肉，玉米🐔都是招牌！"""
120,2019/07/18,5,"""食材很新鮮 每樣菜都好吃"""
121,2019/08/18,5,"""沒地雷的熱炒店家，老闆很nice"""
122,2019/08/18,4,""" 好吃，但比一般的份量偏少。，，"""
123,2019/08/18,4,"""離公司近。方便吃完回去上班。"""
124,2019/08/18,4,"""食材新鮮"""
125,2019/08/18,1,""" 兩個人有9瓶魷魚，雞肉和貝類以及一瓶啤酒，價格為970美元。物有所值。，，"""
126,2019/09/18,5,"""料理豐富多樣,味道可口,價位經濟實惠,是朋友,家人聚餐的好所在"""
127,2019/09/18,4,"""菜色很多，但冷氣不夠冷，菜好吃，人多時講話要大聲不然聽不到，交通放便，價位中等，適合朋友聚餐好地點"""
128,2019/09/18,5,"""菜色不錯，海鮮. 快炒都有.價格合理，家人、朋友用餐小聚好地方"""
129,2019/09/18,4,"""菜色多樣化、價格合理、冷氣不夠冷。旁邊有個停車場，很貼心一台車老闆會退錢給你50元。"""
130,2019/10/18,5,""" 好吃，，"""
131,2019/10/18,4,"""蠻好吃的"""
132,2019/10/18,3,"""國慶連假北投泡湯後來享用美食，餐廳附近有公用收費停車場，步行到餐廳約3分鐘，這次點了大家推薦的，果然雞肉好吃，炒蟹也蠻夠味道，其他都在水準中。，（ 倒是停車場旁的星巴克外觀建築蠻有特色，旁邊腹地很涼爽😅）"""
133,2019/10/18,5,""" CP，，"""
134,2019/11/18,4,"""東西很新鮮"""
135,2019/11/18,3,""" 新鮮的海鮮，，"""
136,2019/11/18,4,"""不錯"""
137,2019/11/18,4,"""價格合理，好吃"""
138,2019/11/18,5,"""忘記拍照...可他們家的菜做的不錯味道很好！玉米雞肉質很有彈性真有雞味🤣 。烤鳳螺用了些醬汁煮的螺肉，外加胡椒很好吃。三杯透抽入味而熟度剛好！總的來說就是比預期中的好！有驚喜！"""
139,2019/11/18,5,"""這裡是要做夜間的生意才會有人去消費多半是喝酒不開車或自己開店的店家要有顧客生意才會好因為開在那裏不比在熱鬧街市都是要自己的客戶才會維持生活我是這樣的看待。"""
140,2019/11/18,5,"""在台北應該很難吃到新鮮又便宜的海鮮吧！我在南方澳或大溪港吃海鮮。有時都比它貴。"""
141,2019/12/18,2,"""還可以"""
142,2019/12/18,5,"""店員親切，炒蝦新鮮！"""
143,2019/12/18,5,"""東西很不錯！尤其有些東西看起來不怎麼樣，結果都意外的好吃。，我們還點了蛤蜊湯，蛤蜊蠻大顆的，湯喝起來很甜還加了不少薑，我很喜歡ww，就是菜對我來說偏鹹跟油XD，不過我家人是說還好。，以後會想再來www"""
144,2019/12/18,3,"""有點吵"""
145,2019/12/18,5,"""東西非常好吃"""
146,2020/01/18,5,"""味道很好👍老闆很好人！"""
147,2020/02/18,5,"""生魚片沒有完整"""
148,2020/02/18,5,"""菜色多樣化，口味美好，價錢合理，老闆（娘）親切"""
149,2020/03/18,4,"""價格合理，食材新鮮，值得推薦👍"""
150,2020/03/18,5,"""適合聚餐大家歡樂的好所在、服務熱忱、菜色豐富"""
151,2020/03/18,5,"""這是以海鮮由澎湖直送的龜山島海鮮餐廳，料實在，味道佳，加上店主夫婦都很好客，待人親切，常送一菜肴免費招待客戶，價廉物美經濟實惠，必點海鮮火鍋、白斬走路雞、酢花枝...等。"""
